applicant_id,annual_income,self_reported_debt,self_reported_expenses,requested_amount,age,province,employment_status,months_employed,credit_score,total_credit_limit,credit_utilization,num_open_accounts,num_credit_inquiries,payment_history,monthly_expenses,estimated_debt,dti_ratio,approved,approved_amount,interest_rate
APP04645,82344.12090620735,689.1095823639139,1679.807235299372,6366.7321001819755,53,ON,Full-time,41,,32887.29225915317,31.678758531427825,6,1,Late <30,1798.1247234971452,312.5485770690626,14.59715372623478,0,0.0,0.0
APP04646,134342.80001601708,563.7299035555192,898.2098455999131,25587.39628094023,45,ON,Full-time,21,634.0,41155.62359689379,34.4509925833295,3,4,On Time,662.3933016081332,425.3556249896665,8.834880872757706,0,0.0,0.0
APP04647,29840.811945474627,933.1811019700572,762.1608660426269,46625.762041095244,45,AB,Full-time,55,621.0,27068.66608872957,54.64611421538409,2,3,On Time,948.4315664484404,443.759225622843,55.371428771128215,0,0.0,0.0
APP04648,58848.680323237604,188.035806509661,776.2932474649765,25816.419726816213,37,BC,Full-time,22,682.0,47355.037632985026,13.513222918624615,2,2,On Time,835.165867242472,191.97575395631532,7.74892266155211,1,3071.21700808094,7.59
APP04649,26679.301326553144,4055.5364192763036,1652.3946241489311,39646.25048812013,47,BC,Full-time,43,,24957.375542789785,14.792780396336372,3,2,On Time,1508.776298062728,110.75669270201566,187.39440261870996,0,0.0,0.0
APP04650,53386.26777319792,517.1934008762075,630.758355575402,2416.589345455871,29,ON,Full-time,86,625.0,42107.4522474483,29.33035817738723,1,0,Late <30,650.3778742911647,370.5079969064663,19.953477209995253,0,0.0,0.0
APP04651,52875.32554011452,1960.2933635286665,650.1010582054174,36675.989230267085,41,NS,Full-time,44,661.0,31395.916107994555,47.12477430790978,3,0,On Time,591.4555238184341,443.85763823379386,54.561956312235395,0,0.0,0.0
APP04652,81904.30385901194,615.1248296435698,1631.1683012911462,47395.03192073639,37,ON,Full-time,72,743.0,23982.018838114927,16.960569761232374,3,0,On Time,1221.0740869609317,122.02461105571116,10.800156855759745,1,6697.607596475298,7.28
APP04653,61253.84736587294,1305.4715601968885,1704.4107680020793,25476.861459753854,57,ON,Part-time,5,689.0,42302.297894046824,46.02419237226612,0,1,On Time,1461.2419321196446,584.0787288193558,37.01743554614317,1,3481.3461841468234,8.96
APP04654,81773.09603303697,2593.2091551771455,1358.1475405576307,17547.785738253733,19,QC,Part-time,36,900.0,50000.0,19.422848436294192,3,1,On Time,959.1499344691795,291.34272654441287,42.330086862155895,1,14544.327400825925,7.09
APP04655,85111.72350332876,1255.1938562550945,323.971191029939,32685.874739457966,38,ON,Full-time,44,553.0,20954.229425736823,22.46173048233645,1,0,Late <30,376.9455575798244,141.20047614778326,19.687924646690032,0,0.0,0.0
APP04656,175863.66421467683,2495.8169179374336,2224.670758588156,45896.79953956775,42,ON,Full-time,83,771.0,48527.12390041094,21.248000405154343,3,1,Late <30,2847.5131730866187,309.33130448907195,19.14083777307581,1,10446.59160536692,8.0
APP04657,51141.504740528646,1883.6956940144971,849.4797087429082,9661.712876133803,19,ON,Full-time,91,672.0,24395.734351353272,39.10950599534075,2,1,Late <30,750.7092252693661,286.23153566249727,50.915840056400285,1,2378.5376185132163,10.07
APP04658,37402.34379171814,382.3038339602557,748.5113760476237,20781.016291112777,48,ON,Full-time,45,,19470.92383370133,18.915212126329127,1,0,Late 30-60,846.0219531425687,110.48899638301748,15.810543844657898,0,0.0,0.0
APP04659,67713.56496972265,,1361.6817876968707,8658.223768110216,38,ON,Unemployed,0,642.0,40033.047314144125,31.223407254669628,3,0,On Time,1380.9384436891266,374.990441980494,32.19269287269741,0,0.0,0.0
APP04660,40089.10924191449,1120.2406121643542,968.3689694832797,25336.05737877475,28,ON,Full-time,28,528.0,21969.427905375276,33.4324789383537,2,2,On Time,690.2038900264174,220.34773072024166,40.12825532625104,0,0.0,0.0
APP04661,125615.431058818,482.9819746144358,593.3491037984761,27480.678638497393,52,BC,Part-time,15,688.0,22755.678023646902,41.69604661764325,3,1,On Time,762.2763938775726,284.64654350701835,7.333129488800026,1,5040.38577647045,7.13
APP04662,51968.39272397348,1776.0270396595329,1842.2958011190194,47265.97712136135,31,BC,Unemployed,0,649.0,44296.689874580465,37.8782765205823,2,1,Late <30,2353.5126385319995,503.364680404751,52.63333962636363,0,0.0,0.0
APP04663,45125.90794343957,311.32076593743227,745.5251293225222,21213.242534613742,49,BC,Full-time,30,611.0,31944.06141090978,11.862378732678625,2,2,On Time,919.8522057843443,113.67976641484684,11.301725817062017,0,0.0,0.0
APP04664,47303.62166051526,1699.3767067889676,835.5581493017023,28780.874063445215,42,AB,Full-time,46,573.0,27459.936057788847,22.361386324111663,2,1,On Time,742.7885531336075,184.21267158708608,47.78296406716703,0,0.0,0.0
APP04665,85751.4874930812,1454.6917349135174,1833.7445286237494,44377.86612865346,35,ON,Full-time,55,781.0,39178.39777021953,30.346906300992092,2,1,On Time,1430.9658319904556,356.68294984675487,25.348243922739023,1,8693.78718732703,7.23
APP04666,55333.0970446618,947.6720327946966,1311.2346475225502,16748.845008631775,27,ON,Full-time,52,664.0,37727.159362038416,15.311919912354737,0,0,On Time,1165.5077471261757,173.30257280165293,24.310396463618755,1,2083.327426116545,8.06
APP04667,43441.33081898946,538.4688957566294,1124.8065830244636,34034.02957941191,31,QC,Full-time,26,,45126.64758676298,8.007288275290708,1,0,On Time,1284.7210961668513,108.40262283739888,17.868831540803406,1,3586.033270474736,7.28
APP04668,137678.42053395908,1427.5763923417921,576.4601018332281,38100.930592282726,50,AB,Unemployed,0,,39661.49940601546,5.2599156123930895,2,1,On Time,568.821905556596,62.58484198098598,12.988189973796704,1,5791.960513348977,7.45
APP04669,39023.335006010675,133.20927643467138,998.5771793674272,17195.88349966346,53,ON,Unemployed,0,690.0,41110.92844595786,27.779813187047914,3,1,On Time,1248.3908120544652,342.616173652441,14.632028247113846,1,2975.583375150267,7.85
APP04670,60948.40935418278,456.6495184552485,1035.5241782648889,9052.71809100158,48,SK,Full-time,84,647.0,24072.361711917387,15.229048641277307,4,2,On Time,736.9699503885255,109.97975022636341,11.156240657021677,1,1523.7102338545694,7.55
APP04671,82963.25482537322,866.6319097023713,1020.9443552168996,25642.567553211393,39,QC,Part-time,15,831.0,37697.25363973557,37.566786705292145,1,2,On Time,1303.666520304803,424.84940605777325,18.68028902885081,1,11124.08137063433,6.2
APP04672,26484.9637371028,948.2370923220167,759.6874555370331,18483.28477653178,48,ON,Full-time,90,900.0,48053.152548395636,42.139935170532866,5,0,On Time,968.4626757489881,607.4870199387354,70.48787958495879,0,0.0,0.0
APP04673,76124.86645332661,466.3588163933525,476.92438201978166,14056.659157818483,43,NS,Full-time,86,824.0,45135.638031464885,19.24790581575459,4,0,On Time,558.2898444142938,260.62995292908806,11.45994159111994,1,10603.121661333165,6.14
APP04674,35328.53107649735,476.19906024914997,1421.6663007308916,48697.64422401114,32,ON,Full-time,79,682.0,27844.50808804058,38.14670852711497,4,0,On Time,1427.877719371695,318.65290023461375,26.99864170732692,1,2483.2132769124337,7.74
APP04675,90345.03941491849,1283.3672919230887,561.0182493449843,25605.497916375127,29,NL,Full-time,130,675.0,46574.52080129589,17.066591823420268,3,1,On Time,513.3021120431699,238.46050076613406,20.21354313478236,1,3508.625985372962,8.16
APP04676,37000.048189354966,392.1503985959252,809.5881341122572,42967.406998327766,36,ON,Full-time,44,789.0,27399.949281408193,42.76399821205356,4,2,On Time,1030.8846522568772,351.5194146241494,24.118989556365957,1,7875.001204733874,7.04
APP04677,84658.81492487447,657.5307305145122,119.17154525956114,10570.553116624598,32,ON,Full-time,42,604.0,20832.644891460837,14.543724706763358,2,1,On Time,132.69197860122247,90.89527566454994,10.608596496559171,0,0.0,0.0
APP04678,104080.14778964271,309.9029210694567,1290.1531841502756,47032.6954800574,41,AB,Full-time,79,851.0,33330.27276832588,46.497031940574125,5,1,On Time,1494.8217736619522,464.9276272490689,8.93346788728097,1,12652.003694741068,6.24
APP04679,92108.10889372425,902.6529653662396,422.0982507749728,39927.14029388207,59,ON,Full-time,35,759.0,45658.80673326275,30.470552928540652,1,1,On Time,500.16283396442327,417.3747261659672,17.19754372187068,1,7752.702722343106,7.09
APP04680,67890.97061827617,743.3846243174385,1036.0067540579971,40625.91565326798,43,ON,Full-time,52,652.0,20513.257602962476,24.74398102244545,2,1,On Time,1260.0908346711562,152.27389705087148,15.831121809777745,0,0.0,0.0
APP04681,53335.07858787726,120.59113570204342,336.2413560840553,20098.478884600503,57,QC,Full-time,69,708.0,49216.35885005344,54.94274853784681,2,0,On Time,336.5347788613214,811.2246084740752,20.96516818980553,1,4233.376964696931,7.28
APP04682,44881.91514388459,254.47893366143964,702.0891823242767,24796.21266080663,40,ON,Full-time,88,742.0,50000.0,21.586933134235657,5,2,On Time,894.386515174366,323.80399701353485,15.46145066638322,1,5722.0478785971145,6.61
APP04683,124931.060158314,2043.2645996389392,660.1037520890194,30074.361969035326,37,QC,Full-time,53,637.0,23178.753330064268,40.48113060612142,4,3,On Time,578.9525950155833,281.490642252421,22.329965716567894,0,0.0,0.0
APP04684,42203.24487819311,499.5683150280178,425.6291690710136,39698.51127404817,21,BC,Part-time,0,783.0,36055.68655039259,49.18351103106634,2,2,On Time,499.87145955895465,532.0035771551712,29.331542496142436,1,7705.081121954828,7.23
APP04685,35648.66448234793,1141.00416502296,910.0372991557874,42603.78085096144,47,QC,Full-time,86,807.0,30792.45171817063,34.8266299525729,5,3,On Time,706.4002407903962,321.7191963963588,49.23797452699342,1,8741.216612058699,7.72
APP04686,83506.89376712796,369.1539403586173,285.52045903319777,4824.220158244787,32,BC,Part-time,35,653.0,30247.35734676749,31.042292823462663,4,1,On Time,262.9700743728482,281.68419716828134,9.35259030482244,0,0.0,0.0
APP04687,40212.43674013621,2245.288365904905,1207.274708403164,45299.05698912555,29,BC,Full-time,45,632.0,32430.77194426982,44.31586786735334,2,1,On Time,1166.8217645658979,431.15934129555933,79.86925212703929,0,0.0,0.0
APP04688,37233.65186131083,175.15412379428062,1246.5168722054673,46937.33597270879,27,ON,Full-time,71,669.0,42086.30701398719,12.558205675672287,2,2,On Time,1286.9542327254442,158.5585498833421,10.755195593082743,1,1880.8412965327707,7.59
APP04689,29091.399769594966,1908.6983174778597,456.037337923385,30051.482813482493,44,AB,Full-time,95,564.0,17727.812638536823,24.439605451005068,2,2,On Time,339.86515574902876,129.97822391855433,84.09398891257813,0,0.0,0.0
APP04690,47030.193074096656,945.8483969969334,1639.526404388764,10150.780049490391,33,ON,Part-time,34,513.0,35641.140212538456,46.52113293583498,4,1,On Time,1536.7418802854693,497.4198665436705,36.82574539977031,0,0.0,0.0
APP04691,57448.4031865072,1401.9979922041045,711.5654541565501,41102.32680247098,59,ON,Full-time,78,636.0,43007.921698968894,78.77790658385763,4,0,On Time,631.2318950430941,1016.4222113901704,50.51670861749456,0,0.0,0.0
APP04692,67612.34500870833,2063.5196645699853,398.0780538671863,27880.793112930347,53,ON,Full-time,64,584.0,30844.948103216408,18.389328482362163,3,1,On Time,388.9836574188435,170.1653648074381,39.64397381732101,0,0.0,0.0
APP04693,96341.37208072974,1052.2498414146219,222.7296824131635,41042.6262321026,33,ON,Part-time,64,857.0,42195.1278656616,66.73994408219724,1,0,On Time,253.44817545708145,844.8301422886253,23.629474350191895,1,12758.534302018243,6.29
APP04694,77920.85895713845,2642.2110591419546,55.83016811628429,40925.598202876514,19,ON,Full-time,59,634.0,32984.3509479428,16.071630713348636,4,2,On Time,44.149207386083326,159.03369232644832,43.13984402573288,0,0.0,0.0
APP04695,54424.183855386495,2041.072604763038,1587.891777567929,5249.73646860383,41,QC,Part-time,1,725.0,22284.786866254548,12.570697392089206,2,3,Late 30-60,1761.784869644575,84.04059364286695,46.856666603640626,0,0.0,0.0
APP04696,54225.26169672092,1371.2733671505791,497.0736548411413,30744.04999016254,36,ON,Part-time,12,617.0,36716.00883836766,26.22836042348237,1,2,On Time,454.42091558509844,288.9002139373414,36.739487002346294,0,0.0,0.0
APP04697,77271.36564572797,1827.4098890506027,630.2197041930276,24674.070664167342,50,ON,Full-time,54,858.0,42777.68298213176,30.522576216759646,0,0,Late 30-60,557.0160800414528,391.7055267595496,34.46216430522483,1,12331.784141143198,8.5
APP04698,113129.11787721615,878.6731950258775,593.1707188735243,47359.85402997637,40,QC,Unemployed,0,660.0,27351.45387394701,18.626840028132488,4,3,Late >60,558.3843776395634,152.84134675405667,10.941634420586368,0,0.0,0.0
APP04699,63777.586558007846,409.15403503161525,1383.3551368578253,15535.42330434442,53,AB,Full-time,67,,26896.26700596319,39.44364979566081,0,1,On Time,1678.8282647141432,318.2660809781395,13.686691302088866,0,0.0,0.0
APP04700,47355.325956696004,3687.265003961961,1073.1144453382508,11094.005203355326,45,QC,Full-time,43,747.0,31151.925930772475,34.93920210459258,4,2,On Time,794.5320439610133,326.52703081276735,101.71084971802667,0,0.0,0.0
APP04701,36445.27135739333,924.325908087114,850.355360392901,44957.25594493858,24,QC,Full-time,57,705.0,40888.61178387902,21.677948283960667,7,2,Late <30,888.3461754155685,265.9143634961622,39.189949003087534,1,3661.131783934833,9.88
APP04702,29068.12138988881,1089.4533323811531,305.3744198588831,8287.062876105132,31,ON,Full-time,86,800.0,43661.894520467715,0.5816663705512488,3,1,On Time,348.4029355192444,7.618996715133574,45.28971023815378,1,8226.703034747221,8.17
APP04703,83544.51111225787,267.1311551287067,1881.903644949517,34639.453477498624,34,SK,Full-time,123,664.0,30227.739431831968,34.74926131640188,0,0,On Time,2022.1253688985382,315.1174849562502,8.36318698619368,1,2788.6127778064465,7.4
APP04704,79936.61297833921,2149.090300022941,1088.9331117798438,15700.970878248732,37,ON,Part-time,5,690.0,29373.0775989591,17.600774948712967,3,1,On Time,1112.048476095994,155.0966785111084,34.59021180932586,1,3998.4153244584804,7.93
APP04705,79912.03630733385,1068.2663576809878,1103.9633541508224,28824.4420193764,36,MB,Full-time,53,529.0,34449.2553949811,33.31249918642785,4,3,On Time,1184.8838472949071,344.2772376955059,21.2114769286167,0,0.0,0.0
APP04706,56143.72933048321,1282.5208234810657,333.4036824367533,31194.752209221795,48,BC,Full-time,28,763.0,43711.92340414641,32.23922781115865,1,0,On Time,304.2226053313983,422.77159700705806,36.448432068702694,1,7053.5932332620805,7.75
APP04707,120990.50772475373,1406.7679230759143,382.5997633736131,21451.09481594037,46,BC,Full-time,48,686.0,40221.053063134925,4.616655857882808,5,1,On Time,365.32374067958176,55.70602807024114,14.505011792890704,1,4824.762693118842,7.17
APP04708,47001.780018429854,487.96375679107757,833.4795516351885,48773.284031617695,34,QC,Full-time,38,,36514.397192662844,26.003793491346265,3,1,Late 30-60,777.470586830819,284.8538532176995,19.730766189001724,0,0.0,0.0
APP04709,96532.4614267752,2110.5229908042234,846.7083737685246,7459.825236163978,47,QC,Full-time,68,,21687.058860165922,43.24097157793042,5,0,On Time,887.3512290419328,281.33084873440157,29.733258274197865,0,0.0,0.0
APP04710,58725.454708150195,1152.6845391960067,425.4355508999038,20178.555362801093,25,AB,Full-time,62,651.0,21073.19515364841,14.00643687722967,8,1,On Time,523.6340750985819,88.54811331633559,25.363433802549913,0,0.0,0.0
APP04711,44171.03858450139,129.81843440353825,337.4368615806571,22089.371016841476,48,BC,Full-time,42,764.0,36035.48160251629,50.13458644638218,3,0,On Time,331.91499195796496,541.9871902615102,18.251025455419647,0,0.0,0.0
APP04712,80520.34413557836,1832.3469557752173,550.9793929319818,31921.300500812893,50,ON,Part-time,16,587.0,39458.13899166993,57.77313462402225,3,1,On Time,519.6206943498139,683.8861127937386,37.49958739866554,0,0.0,0.0
APP04713,73483.63882064699,817.4684442788787,651.7517437886761,20955.728151531435,43,QC,Full-time,37,754.0,38445.19565958092,29.79963302544664,0,1,On Time,721.2035666357061,343.69581667410154,18.962004815037385,1,7037.090970516175,6.91
APP04714,71573.94425271245,532.4628741278563,308.2878612811009,5754.764557235998,46,ON,Unemployed,0,519.0,33753.36249181956,32.230979556963376,3,1,On Time,252.45606582293365,326.3711809357831,14.399106781617816,0,0.0,0.0
APP04715,62357.49865689167,195.62624056348952,1108.999870727112,47424.06991086048,47,QC,Full-time,75,488.0,16524.65291654381,39.31521078348928,4,0,On Time,1370.0646818182129,194.90106376137624,7.515259195504089,0,0.0,0.0
APP04716,58750.41284564233,657.9120976898927,1147.4323396236582,21387.875000295597,52,BC,Part-time,19,821.0,,49.893069231034886,1,0,On Time,1324.3063379291843,724.6678981016528,28.239733383812542,1,10018.760321141059,6.61
APP04717,197636.74360653153,601.1816861753916,1045.2077830054886,17791.012633636557,48,ON,Full-time,60,577.0,22972.39769249552,23.172396456359035,3,1,On Time,951.0193932259173,159.6976520650961,4.61986566478932,0,0.0,0.0
APP04718,108242.38777404653,1968.3424202608423,321.17478399185154,22889.38408452623,54,AB,Full-time,20,690.0,35176.09401054669,14.074253821184401,4,1,On Time,264.9735313842536,148.52318266268352,23.468058823784634,1,4706.059694351163,7.93
APP04719,85940.75542999459,563.3442586505395,545.7317766012582,11613.188424317199,21,QC,Part-time,5,653.0,27241.098357648458,14.785012365263514,2,1,On Time,591.4330885626706,120.82799281835761,9.55317064243693,0,0.0,0.0
APP04720,63316.39498518572,239.22091819926763,1231.712104427879,5910.862548763894,41,MB,Full-time,34,714.0,41764.240761659246,27.9283972126885,2,1,Late <30,1571.0627012581917,349.9224915833926,11.165703478610938,1,4782.909874629643,8.3
APP04721,99069.6681488736,1292.1970750792277,886.0783363711548,8280.345476334267,39,ON,Full-time,122,685.0,31534.360045912417,14.255050802420454,3,0,On Time,1085.210502396831,134.85717134288979,17.285463126142623,1,4226.74170372184,7.3
APP04722,77574.75943092264,2035.5395537513682,1654.3499921720886,9166.086523174421,41,SK,Full-time,42,784.0,38013.603924787254,51.00340208200854,3,1,Late <30,1234.6920741041795,581.6469376686427,40.48512444953978,1,8639.368985773066,8.36
APP04723,60663.79714030209,693.1051481581651,1521.717522938825,10685.99847257886,50,SK,Part-time,62,537.0,21380.018615939243,49.81438965009648,1,1,On Time,1318.7540968456694,319.50977341821414,20.03069315099592,0,0.0,0.0
APP04724,51442.3909073155,2987.865133019907,779.0995265828126,21578.050399083422,41,QC,Full-time,67,747.0,30819.965497355057,31.761268313385276,2,0,On Time,866.6740541552326,293.66435807123116,76.54845196453292,0,0.0,0.0
APP04725,,1816.818245216868,538.1122936473171,31571.064183163526,41,QC,Full-time,27,674.0,25058.66462152368,11.6939549644894,8,1,On Time,551.899850287255,87.9104686663025,39.750816215664244,1,2637.5015875517483,8.63
APP04726,20000.0,2157.1786073045646,1199.4608667518746,31815.504063309894,45,QC,Full-time,72,526.0,27431.9214366266,36.31774118701896,6,0,On Time,979.7194681534249,298.87962689941264,147.36349405223862,0,0.0,0.0
APP04727,66522.82625150506,1266.2269595180196,1268.6006162893318,1004.7809085344161,21,ON,Full-time,35,627.0,22446.523657268666,45.73586500100802,3,1,On Time,1547.232381065659,307.9833527192318,28.39705528359091,0,0.0,0.0
APP04728,46899.48436127468,1167.9175865169152,1358.1794476018208,46126.925678021595,58,AB,Full-time,121,519.0,21137.886218318243,25.562054317964016,3,2,On Time,1737.697291744278,162.09833870387817,34.03063236197964,0,0.0,0.0
APP04729,132764.87680347776,542.9361294951008,878.1743117789287,41319.51184608376,38,QC,Part-time,10,512.0,26223.848543192813,37.92221822646089,3,1,Late >60,819.102067183199,298.3399521577849,7.603903398922284,0,0.0,0.0
APP04730,60456.056145835,2558.934930772988,495.74242089758474,48232.96393236595,57,MB,Unemployed,0,636.0,26071.708248533792,25.03016081702114,1,2,On Time,523.5987211597475,195.7737150705772,54.67856465923331,0,0.0,0.0
APP04731,33041.45586029914,2283.1327669851303,1036.1081574968423,18639.33089177945,29,AB,Unemployed,0,798.0,42724.90913871976,12.239454073468858,6,1,On Time,945.4321560718964,156.87886895894712,88.6163725809382,0,0.0,0.0
APP04732,58399.343244278854,2595.5691965121964,1063.0740326039897,33575.16455778045,29,QC,Part-time,6,711.0,21732.82428679109,21.037256875272607,5,0,On Time,875.9203129313836,137.15970214391618,56.15259515283319,0,0.0,0.0
APP04733,35487.62976693564,882.2912680551232,1177.6668675816381,9233.016713548759,37,QC,Part-time,20,809.0,50000.0,23.52731862739813,3,2,On Time,1458.9967398094607,352.90977941097196,41.76782914761866,1,8837.190744173391,7.25
APP04734,75864.46772520489,702.388919297259,575.2872921845186,41034.61833379646,40,ON,Part-time,13,687.0,40670.0937733345,39.8998888382177,2,0,Late <30,548.2255672199232,486.8196661787809,18.810522835806186,0,0.0,0.0
APP04735,69249.67162559944,1526.519594551522,183.77753306051702,8907.018424764074,33,ON,Unemployed,0,834.0,41827.406128332754,26.112634238189177,2,1,On Time,131.6746608495845,327.6671272084037,32.13046378243603,1,8907.018424764074,7.11
APP04736,96656.60440883163,625.1884962562065,1030.1590607401895,16973.29933957973,30,QC,Part-time,29,824.0,50000.0,37.265095628796026,2,2,On Time,920.7465868736696,558.9764344319403,14.701508764112326,1,11116.41511022079,6.76
APP04737,40318.23407942175,889.6426499340376,272.9658300566235,25050.90794140218,44,ON,Full-time,84,585.0,37902.52629411248,57.74371890110965,2,0,Late <30,255.97808088530095,656.5898471907444,46.020839923065154,0,0.0,0.0
APP04738,60900.94970734458,148.19545529309357,1242.6136741371722,30132.051773784773,57,ON,Full-time,48,687.0,30682.912712183053,32.7113477923538,3,1,On Time,996.4710757054877,301.10382870319603,8.853049802777141,1,3372.5237426836147,7.92
APP04739,30257.189428747646,1093.6351421268096,859.1859362937001,28422.018190049846,59,AB,Full-time,56,607.0,21029.616450325615,13.31552350812982,2,1,Late <30,980.4232235649848,84.00610566337929,46.705246720819375,0,0.0,0.0
APP04740,85028.97765495769,1368.3420978574409,526.3591631425348,6002.704573789866,36,QC,Full-time,82,665.0,26659.38162924176,45.63267154909168,5,2,On Time,424.3477017056326,364.9616416767234,24.46183106988965,1,2875.724441373942,7.9
APP04741,77608.76029662266,2189.6502761358374,1617.0508494977487,21662.1241403287,27,AB,Full-time,103,,32403.697307887785,39.170114894580536,3,0,Late 30-60,1973.1389033641703,380.7769639677524,39.74438808628332,1,11690.219007415566,9.0
APP04742,76718.8339382416,1567.1338714861026,626.2560767237185,46222.5539460853,36,QC,Part-time,21,615.0,36901.41291433749,19.107891175636,3,2,Late 30-60,666.5662928010878,211.53245465831088,27.821064030919455,0,0.0,0.0
APP04743,59922.630395176646,1753.7773094487595,864.5344997326124,43746.05785984073,60,ON,Full-time,62,561.0,29129.58598799186,48.28628838200847,6,3,On Time,1016.0987729265202,421.9678768394065,43.571088357228696,0,0.0,0.0
APP04744,73672.61575264765,2859.172970594594,564.4065042132247,29948.392639477348,52,ON,Full-time,66,567.0,36290.22679403161,22.312428641128072,0,1,On Time,625.7923053627184,242.91692871365524,50.52770070860581,0,0.0,0.0
APP04745,133541.76497544887,463.1668593824704,811.5343450184458,29043.904197226468,44,AB,Full-time,68,640.0,31736.33921188288,32.83920737406111,0,0,On Time,939.5108509380747,312.6588674017707,6.971533379929855,0,0.0,0.0
APP04746,51919.663564735034,395.49341796772217,1073.988663509336,6472.083949817179,34,QC,Part-time,16,900.0,50000.0,30.638159324311143,7,2,On Time,1020.6069120859025,459.5723898646671,19.762820075278807,1,6472.083949817179,5.45
APP04747,,1039.5251161203068,593.5121315041877,10812.713163204866,50,BC,Full-time,172,827.0,35508.82746760314,22.754616057193992,3,3,On Time,626.7221713292905,242.3969206999361,23.971606460749204,1,10454.300536452463,6.85
APP04748,34784.83693009554,353.92183586963824,707.5585447236956,13379.347387600706,67,ON,Full-time,63,392.0,21201.72459131289,57.33173118871755,4,2,On Time,657.2613545786741,364.65947250191186,24.789467082417392,0,0.0,0.0
APP04749,38788.128767700655,1146.4755957206,1229.6039130820477,24921.590697666477,38,QC,Part-time,1,676.0,37569.38094632719,27.11819923844489,2,2,On Time,1391.8750120895388,305.6441873302608,44.924666257993614,0,0.0,0.0
APP04750,62875.17222395341,366.10410842490717,193.73283490730262,36836.44635669022,19,QC,Full-time,38,617.0,37249.20540592305,19.196971231363435,2,0,On Time,171.71154946759447,214.52157737059565,11.081493669279586,0,0.0,0.0
APP04751,103981.34357722981,436.53110088825053,1273.3636822115975,23575.54242460865,27,ON,Full-time,46,778.0,48220.07902104201,16.13404527978713,3,0,On Time,1147.1516865740148,233.39548149612156,7.731309013757444,1,8999.533589430745,6.82
APP04752,52673.069454584314,198.24140694339192,1415.3679185580077,7176.9910500324895,40,ON,Full-time,27,562.0,23075.78839101363,19.46283775615742,3,1,On Time,1693.7251350062768,134.73609766491575,7.585906985627415,0,0.0,0.0
APP04753,53212.13417636317,1081.7947408113869,397.2995827667234,22528.094973557643,38,BC,Part-time,6,576.0,26151.736354918412,27.858759812518418,2,0,Late 30-60,321.05330914120856,218.56648253759337,29.32476759618337,0,0.0,0.0
APP04754,48852.33119114792,281.17670016927343,231.26193939872763,8969.02943369553,56,ON,Part-time,19,622.0,23813.521060464725,21.470286504075826,8,3,On Time,217.24890637727836,153.38493595170635,10.67449496534297,0,0.0,0.0
APP04755,45826.676853119054,1308.9354655086574,328.88267550305204,37806.22023295134,32,BC,Full-time,30,610.0,36547.15864058342,48.82634046160509,5,1,On Time,343.3380342242081,535.3392032068255,48.293477826288196,0,0.0,0.0
APP04756,69389.14539530374,1463.4268694609907,437.17656477142526,9158.54215982437,37,ON,Unemployed,0,,30417.702256866556,32.91915500459849,5,0,On Time,341.0423718482019,300.3975166432546,30.503175262745714,1,6484.728634882594,7.79
APP04757,28321.348902481142,508.9892685871238,356.0417536879568,24644.16548767838,32,ON,Unemployed,0,646.0,29483.936174055412,15.414209249470295,1,1,On Time,380.13468126664014,136.341468505475,27.343220380413314,0,0.0,0.0
APP04758,113603.52200268659,1605.8212544021453,1122.2785919128287,34977.26653039356,49,ON,Part-time,10,780.0,48454.42603766921,69.07629958277222,4,1,On Time,1037.3034636963125,1004.115734726795,27.56890219372479,1,9340.088050067165,6.89
APP04759,42928.398299416505,1483.477989839689,734.6391601690433,12181.705133315221,29,ON,Part-time,9,598.0,26068.079158454213,33.49261794606739,6,1,On Time,608.6730114480158,261.92646475258465,48.79020481738302,0,0.0,0.0
APP04760,85901.08533159998,1883.112307745831,950.346814590388,4725.475274228995,37,ON,Part-time,8,766.0,31911.569472900257,47.4134785222343,3,1,On Time,697.7876338594814,453.9115541442432,32.64718511346258,1,4725.475274228995,7.02
APP04761,31729.454779394644,473.00417099932594,1349.5815050317292,28601.674327662688,21,QC,Full-time,52,564.0,,71.61192152600248,2,0,On Time,1400.8314882491209,679.1098833873489,43.57266378752401,0,0.0,0.0
APP04762,83651.95399130476,456.65813468152595,1191.731649322146,3655.930511715233,33,ON,Full-time,46,741.0,50000.0,38.95473717601726,1,0,On Time,1528.776575981054,584.3210576402589,14.933004803641383,1,3655.930511715233,6.81
APP04763,83781.90261565697,1410.1053301996674,1820.5164081233345,29800.663505440232,59,QC,Full-time,34,630.0,20478.124021696283,6.314518722588565,4,1,Late <30,2118.9542490279464,38.79284926154754,20.752426968978117,0,0.0,0.0
APP04764,72555.06254807854,1028.9396374793646,1497.5113186429492,37921.42834172387,61,QC,Full-time,106,769.0,48748.091324894056,16.82574730231544,3,0,Late 30-60,1404.218031699274,246.06691983085884,21.08754117272533,1,7763.876563701963,8.51
APP04765,36416.80923129026,1100.6673730492564,75.3343724183194,17136.48359194302,48,ON,Part-time,30,435.0,15165.9241161221,62.91671577254208,4,0,On Time,61.30467262743992,286.25704111259864,45.70167821194529,0,0.0,0.0
APP04766,67830.96596433815,2239.0381893648364,687.6042956828031,24929.121044953914,45,ON,Full-time,46,601.0,26321.3507388883,43.10360528733557,4,1,On Time,791.0394436695254,340.3635338635679,45.63228643244469,0,0.0,0.0
